Comment ID,Link ID,Parent ID,Author,Score,Publish Date,Permalink,Text,Stickied,Is Submitter
elpb7cd,t3_bh1ou7,t3_bh1ou7,cloversandroses,1,2019-04-24 19:09:25,/r/EDAnonymous/comments/bh1ou7/binge_mood_tired_hungry_stuck_at_work/elpb7cd/,"S A M E. i literally just had salad and a very small cup of soup, stuck at work for the next 5 hours and i’m dying inside.",False,False
