Comment ID,Link ID,Parent ID,Author,Score,Publish Date,Permalink,Text,Stickied,Is Submitter
f3fg37a,t3_dgvua6,t3_dgvua6,livipup,1,2019-10-12 11:10:59,/r/EDAnonymous/comments/dgvua6/to_the_woman_in_the_vegan_ice_cream_section/f3fg37a/,Another reason might be because someone is vegan.,False,False
