Comment ID,Link ID,Parent ID,Author,Score,Publish Date,Permalink,Text,Stickied,Is Submitter
f46u8ka,t3_dje61n,t1_f45ppaw,u-w-a,1,2019-10-18 10:45:28,/r/EDAnonymous/comments/dje61n/just_dropped_out_of_being_a_brand_ambassador/f46u8ka/,"it was for a student thing so they would’ve wanted me to give people samples on campus and record and send back feedback from those people. I assumed I’d get it for free, it was for sweets funnily enough",False,True
f45ppaw,t3_dje61n,t3_dje61n,livipup,1,2019-10-18 03:55:46,/r/EDAnonymous/comments/dje61n/just_dropped_out_of_being_a_brand_ambassador/f45ppaw/,Like for real? I know there are a lot of businesses out there that scam people in spending lots of money on their store to become brand ambassadors when they know it wom't work out. It would be cool if you were able to be a real one. You need a lot of followers to get genuine offers though.,False,False
